bib_id,title,note_num,note,type,source
13888969,[Ethiopian scroll of spiritual healing].,2,Probably missing a third strip of parchment that would have carried final prayers and a third illumination.,,zoe
13889076,[Folio from Eusebian canon table in a 15th century four Gospels manuscript].,1,"Folio on parchment. This folio contains the first two canon tables, one on recto, one on verso.",,zoe
13889076,[Folio from Eusebian canon table in a 15th century four Gospels manuscript].,2,Eleven (depending on how the tables are organized) additional canon tables are not present with this copy.,,zoe
13895121,Jeu doigts.,1,"Original collage in the form of a board game on 2 attached pieces of cardboard consisting of 63 rectangles (3 of them unnumbered) 58 x 54 mm and another cut-out image numbered 63 of Jesus with halo and his left arm raised. The image of Jesus overlaps the final rectangle. The rectangles are photos, most of them of exposed parts of female anatomy. In the center of the board is manuscript text ""Règle du jeu-doigts. On y jouera comme au 'jeu de l'oie' ordinaire ..."" signed: gaudryj 1964. The title is stenciled on front panel when folded. There is a partially erased presentation inscription signed ""Gaudry 64"" beneath title.",,zoe
13909509,Excerpts from William Burkitt's Expository notes.,1,"A note in a much later hand at the front of the album attributes the manuscript (presumably the copied text and the original drawings) to Mary Smith of Cropwell Butler, Nottinghamshire. The basis of this attribution is unclear.",,zoe
13909509,Excerpts from William Burkitt's Expository notes.,2,"In general text and illustration appear on one side of a leaf, usually on facing pages.",,zoe
13909509,Excerpts from William Burkitt's Expository notes.,3,Leaves of the album are watermarked 1846.,,zoe
13927147,"Charles N. Morris letters, 1869 February 17-1882 December 6.",1,Letters accompanied by typescript transcriptions by an unidentified individual.,,zoe
13974316,"Edward DeLevan Barker diary, 1858 August 16-1860 April 1.",1,Diary accompanied by partial typed transcript made by an unidentified transcriber.,,zoe
13974316,"Edward DeLevan Barker diary, 1858 August 16-1860 April 1.",2,Diary accompanied by a photocopy.,,zoe
14028764,Thomas Gainsborough letter to Elizabeth Rasse.,1,Written in black ink.,,zoe
14028764,Thomas Gainsborough letter to Elizabeth Rasse.,2,"The sheet was previously folded, with small remnants of a wax seal.",,zoe
14043117,Seed lien record : manuscript.,1,Title taken from spine.,,zoe
14066827,"Letter from Jno. H. Teitlebaum, East Las Vegas, New Mexico, to Messrs J. W. Rulifson Bro., Lincoln, Nebraska, March 20, 1889 : autograph manuscript, signed.",1,"Letter written on stationery with lithographed letterhead ""Established in 1880. Office of Jno. H Teitlebaum, mortgage, loan and real estate broker ... East Las Vegas, N.M."" offering for sale confirmed and patented land at government price in Las Vegas, New Mexico.",,zoe
14066827,"Letter from Jno. H. Teitlebaum, East Las Vegas, New Mexico, to Messrs J. W. Rulifson Bro., Lincoln, Nebraska, March 20, 1889 : autograph manuscript, signed.",2,Two punch holes through each sheet with slight damage to letterhead.,,zoe
14077969,"Thomas Edwards letter to Sir Dudley North, Clifford's Inn, London, 1683 November 15 : manuscript.",1,"Docket, probably in the hand of Sir Dudley North: ""15 Nov. 1683. Mr. Edwards.""",,zoe
14077969,"Thomas Edwards letter to Sir Dudley North, Clifford's Inn, London, 1683 November 15 : manuscript.",2,"Integral address panel. Cover side contains an example of the first English Penny Post stamp: a triangle bearing the words ""Payd peny post"" surrounding a capital ""T,"" adjacent to the time stamp ""p/af/5"" (St. Paul's).",,zoe
14112789,"Assignment of household goods from Bedingfeild Heigham to Thomas White, 1708 May 11 : manuscript.",1,"Docket: ""Assignment of Household goods &c. from B. Heigham to Thomas White.""",,zoe
14112789,"Assignment of household goods from Bedingfeild Heigham to Thomas White, 1708 May 11 : manuscript.",2,"Document signed: ""B. Heigham."" Signature followed by red wax seal.",,zoe
14112789,"Assignment of household goods from Bedingfeild Heigham to Thomas White, 1708 May 11 : manuscript.",3,"Document signed by two witnesses: ""Owen Lloyd"" and ""Joshua Miles.""",,zoe
14118322,"Conveyance between Roger Sadler and William Cecil, Lord Burghley, 1586/1587 January 27 : manuscript.",1,"Dated at the end of the main text: ""vicesimo septimo die Januarii Anno regni d[omi]na n[ost]r[a] Elizabeth...vicesimo nono.""",,zoe
14118322,"Conveyance between Roger Sadler and William Cecil, Lord Burghley, 1586/1587 January 27 : manuscript.",2,"Docketed on verso in two later hands, partially effaced.",,zoe
14118322,"Conveyance between Roger Sadler and William Cecil, Lord Burghley, 1586/1587 January 27 : manuscript.",3,"Signatures and/or marks of eight witnesses on verso, including the signature of Barnard Dewhurst.",,zoe
14472872,Worke done for the Kings most excellent maiestie : manuscript.,1,"Docketed in a contemporary hand: ""Ralph Roades rainmaker his Bill. 18 Apr 1662.""",,zoe
14498801,"The doctrine of the series, or, Musical rhythm based on common arithmetic : with tables / by Joseph Gersbach ; prepared & published from a fragment left by the author by Anton Gersbach.",1,Manuscript.,,zoe
14504752,"[Collection of newspaper clippings of advertisements for theater, performances, and recently published books].",1,Collection title devised by cataloger.,,zoe
14508679,"Muster-in roll of Frank North's company, of Pawnee Scouts, called into the service of the United States : manuscript.",1,Title taken from first page.,,zoe
