bib_id,title,note_num,note,type,source
3498725,Ḥāshiyah ʻalá al-Sharḥ al-jadīd lil-tajrīd / Jalāl al-Dīn al-Dawwānī. -- [15--].,2,Last 2 leaves supplied in a later hand.,,will
3498725,Ḥāshiyah ʻalá al-Sharḥ al-jadīd lil-tajrīd / Jalāl al-Dīn al-Dawwānī. -- [15--].,3,Marginalia and glosses.,,will
3498725,Ḥāshiyah ʻalá al-Sharḥ al-jadīd lil-tajrīd / Jalāl al-Dīn al-Dawwānī. -- [15--].,4,With: 1 other title.,,will
3498731,Ḥāshiyah ʻalá ḥāshiyat al-Maṭāliʻ al-sharīfah / Jalāl al-Dīn al-Dawwānī . -- 1550.,1,Also known as: al-Ṭabaqāt al-Jalālīyah.,,will
3498731,Ḥāshiyah ʻalá ḥāshiyat al-Maṭāliʻ al-sharīfah / Jalāl al-Dīn al-Dawwānī . -- 1550.,2,Small naskhī.,,will
3498731,Ḥāshiyah ʻalá ḥāshiyat al-Maṭāliʻ al-sharīfah / Jalāl al-Dīn al-Dawwānī . -- 1550.,3,With: 1 other title.,,will
3498736,"Kitāb al-maqālāt : tafsīr Jālīnūs bi-fuḍūl [i.e., fuṣūl] Buqrāṭ. -- 1691.",1,Large bold naskhī.,,will
3498736,"Kitāb al-maqālāt : tafsīr Jālīnūs bi-fuḍūl [i.e., fuṣūl] Buqrāṭ. -- 1691.",2,"Islamic binding, in burgundy, part of flap missing.",,will
3498745,al-Shaqāʾiq al-Nuʻmāniyah fī ʻulamāʾ al-dawlah al-ʻUthmānīyah / Aḥmad Muṣṭafá al-maʻrūf bi-Ṭāshkubriʹzādah. -- [ca. 15--].,1,"Small, multicolored ʻunwān.",,will
3498754,Miftāḥ fī al-balāghah : al-qism al-thālith min al-Kitāb fī ʻilm al-maʻānī wa-al-bayān / lil-Sakkākī. -- 1324.,1,Marginalia.,,will
3498754,Miftāḥ fī al-balāghah : al-qism al-thālith min al-Kitāb fī ʻilm al-maʻānī wa-al-bayān / lil-Sakkākī. -- 1324.,2,"Small, multicolored ʻunwān.",,will
3498754,Miftāḥ fī al-balāghah : al-qism al-thālith min al-Kitāb fī ʻilm al-maʻānī wa-al-bayān / lil-Sakkākī. -- 1324.,3,"Islamic binding, in black, with flap.",,will
3498759,Ghamz ʻuyūn al-baṣāʾir ʻalá maḥāsin Kitāb al-ashbāh wa-al-naẓāʾir / Aḥmad ibn Muḥammad al-Ḥamawī al-Ḥanafī. -- 1657.,1,Small ʻunwān.,,will
3498759,Ghamz ʻuyūn al-baṣāʾir ʻalá maḥāsin Kitāb al-ashbāh wa-al-naẓāʾir / Aḥmad ibn Muḥammad al-Ḥamawī al-Ḥanafī. -- 1657.,2,"Islamic binding, in brown, flap missing.",,will
3500169,al-Fatāwā al-Ẓahīrīyah. -- 1562 or 3.,1,"Islamic binding, in brown, with flap; in case.",,will
3500175,Kitāb al-īḍāḥ fī sharḥ al-iṣlāḥ / lil-ʻalāmah Shams al-Dīn Aḥmad ibn Sulaymān al-shahīr bi-Ibn Kemalpashā. -- 1549.,1,Also known as: Īḍāḥ al-iṣlāḥ.,,will
3500175,Kitāb al-īḍāḥ fī sharḥ al-iṣlāḥ / lil-ʻalāmah Shams al-Dīn Aḥmad ibn Sulaymān al-shahīr bi-Ibn Kemalpashā. -- 1549.,2,Some marginalia.,,will
3500175,Kitāb al-īḍāḥ fī sharḥ al-iṣlāḥ / lil-ʻalāmah Shams al-Dīn Aḥmad ibn Sulaymān al-shahīr bi-Ibn Kemalpashā. -- 1549.,3,Islamic binding,,will
3500184,Sharḥ al-Farāʾiḍ al-Sirājīyah. -- 1853 or 4.,1,"Islamic binding, paper-covered, with flap.",,will
3500184,Sharḥ al-Farāʾiḍ al-Sirājīyah. -- 1853 or 4.,2,With: 1 other title.,,will
3500187,Kaide-yi musaleler. -- [17-- or 18--].,1,"Islamic binding, paper-covered, with flap.",,will
3500187,Kaide-yi musaleler. -- [17-- or 18--].,2,With: 1 other title.,,will
3500193,Sharḥ musammá bi-kitāb al-taḥqīq / ʻAlāʾ al-Dīn ʻAbd al-ʻAzīz ibn Aḥmad ibn Muḥammad al-Bukhārī. -- 1611 or 12.,1,Also known as: Ghāyat al-taḥqīq.,,will
3500193,Sharḥ musammá bi-kitāb al-taḥqīq / ʻAlāʾ al-Dīn ʻAbd al-ʻAzīz ibn Aḥmad ibn Muḥammad al-Bukhārī. -- 1611 or 12.,2,"Islamic binding, in brown, with flap.",,will
3500202,Durr al-afkār fī nahj al-mukhtār fī qirāʾāt al-aʾimmah al-ʻasharah fī jamīʻ al-aʻṣār wa-al-amṣār / li-Muḥammad ibn Aḥmad al-ʻAwfī. -- 1686.,1,"Marginalia, especially preceding and following the work.",,will
3500211,[Risālat al-qirāʾat] / ʻAlī al-Manṣūrī. -- 1870 or 71.,1,Crudely illuminated headings.,,will
3500211,[Risālat al-qirāʾat] / ʻAlī al-Manṣūrī. -- 1870 or 71.,2,"Islamic binding, in black, with flap.",,will
3500219,Kitāb al-shifāʾ fī taʻrīf ḥuqūq al-Muṣṭafá / Abū al-Faḍl ʻIyāḍ ibn Musá ibn ʻIyāḍ al-Yaḥsubī. -- [17-- or 18--].,1,"Islamic binding, in brown, with flap.",,will
3500222,Kitāb ʻawārif al-maʻārif / taṣnīf ... Shihāb al-Dīn ʻUmar ibn Muḥammad ibn ʻAbd Allāh al-Suhrawardī. -- 1276.,1,Partially-vocalized naskhī.,,will
3500222,Kitāb ʻawārif al-maʻārif / taṣnīf ... Shihāb al-Dīn ʻUmar ibn Muḥammad ibn ʻAbd Allāh al-Suhrawardī. -- 1276.,2,Illuminated ʻunwān.,,will
3500222,Kitāb ʻawārif al-maʻārif / taṣnīf ... Shihāb al-Dīn ʻUmar ibn Muḥammad ibn ʻAbd Allāh al-Suhrawardī. -- 1276.,3,"Islamic binding, in brown, with flap.",,will
3500230,Kamāl al-ṣidq wa-al-iʻtiqād fī al-radd ʻalá ahl al-zaygh wa-al-ilḥād / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī. -- [16--].,1,Turkish naskhī.,,will
3500230,Kamāl al-ṣidq wa-al-iʻtiqād fī al-radd ʻalá ahl al-zaygh wa-al-ilḥād / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī. -- [16--].,2,With: 21 other titles.,,will
3500234,Ḥilyat al-ibtihāj bi-qiṣṣat al-miʻrāj / natījah ... Muḥammad Badr al-Dīn ibn Yaḥyá ibn ʻUmar ibn Aḥmad ibn Yūnus al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].,1,With: 21 other titles.,,will
3500245,"Tawālī [i.e., Ṭawāliʻ] al-minaḥ fī asmāʾ thimār al-nakhl wa-rutbat [i.e., ruṭbat] al-balakh [i.e., balaḥ] / taʾlīf ... al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].",1,With: 21 other titles.,,will
3500248,Kitāb al-awrād al-maʾthūrah wa-al-adʻīyah al-mashkūrah / taʾlīf ... Muḥammad Bad[r] al-Dīn ibn Yaḥyá ibn ʻUmar ibn Aḥmad ibn Yūnus al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].,1,With: 21 other titles.,,will
3500254,Taḥrīr al-taqrīr fī kashf ma[s]ʾalat al-taṣyīr / taʾlīf ... Badr al-Dīn al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.,,will
3500257,al-Risālah fī al-tafḍīl bayna al-Sayyidah Fāṭimah bint al-Nabī wa-bayna al-Sayyidah ʻĀʾishah bint Abī Bakr al-Ṣiddīq zawj al-Nabī / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.,,will
3500262,al-Risālah fī bayān ḥukm al-ḥakam al-ṣādir min ghayr daʻwá wa-tarāfuʻ / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.,,will
3500269,Taḥrīr al-farīd fī taḥqīq al-tawkīd wa-al-taʾkīd / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.,,will
3500279,al-Risālah fī ziyādat Ibn Shaʻbān / min inshāʾ...Muḥammad Badr al-Dīn ibn Yaḥyá al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.,,will
3500285,"Badhl al-naṣīḥah wa-al-minjah [i.e., minḥah] fī ʻadam al-ʻazl min al-waẓīf bi-ghayr junḥah / taʾlīf ... Muḥammad Badr al-Dīn ibn Yaḥyá al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].",1,With: 21 other titles.,,will
3500291,Risālah fiqhīyah / taʾlīf ... Muḥammad Badr al-Dīn ibn Yaḥyá al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.,,will
3500294,al-Qawl al-nājiz fī ḥadīth māʻiz / taʾlīf ... Muḥammad Badr al-Dīn ibn Yaḥyá al-Qarāfī al-Mālikī al-Anṣārī. -- 1623.,1,With: 21 other titles.,,will
3500298,al-Qawl al-maqbūl fī mā yuddaʻā fīh bi-al-majhūl / Ṣāliḥ al-Bulqīnī al-Shāfiʻī. -- [16--].,1,With: 21 other titles.,,will
3500303,Zahr al-ʻarīsh fī taḥrīm akl al-ḥashīsh / taʼlīf ... Badr al-Dīn al-Zarkashī al-Shāfiʻī. -- [16--].,1,With: 21 other titles.,,will
3500308,al-Qawl al-aḥmad fī farq bayna waʻada wa-awʻada wa-ṣafada wa-aṣfada / taʾlīf ... Muḥammad Badr al-Dīn ibn Yaḥyá al-Qarāfī al-Mālikī. -- 1623.,1,With: 21 other titles.,,will
3500317,Risālah fī al-rizq al-aḥbāsī al-wāqiʻ al-khiṣām fīhā bi-al-Ashmūnayn / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī. -- 1623.,1,With: 21 other titles.,,will
3500328,Inʻām Allāh subḥānahu ʻalá al-anām bi-faḍl shaʾn ʻāshūrāʾ bayna al-ayyām / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.,,will
3500332,Kitāb sharaf al-badr fī faḍāʾil sūrat Innā anzalnāhu fī laylat al-Qadr / taʾlīf ... [Muḥammad ibn] Yaḥyá Badr al-Dīn al-Qarāfī. -- [16--].,1,With: 21 other titles.,,will
3500345,Risālah fī tafsīr qawlihi taʻālá fī sūrat Hūd liyablūkum ayyukum aḥsanu wa-fī qawlihi fī naẓīrihā fī sūrat al-mulk / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].,1,With: 21 other titles.,,will
3500354,al-Jawāhir al-muntathirah fī hibat al-sayyid li-umm al-walad al-mudabbarah / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].,1,With: 21 other titles.,,will
3500361,Taḥqīq al-ibānah fī ṣiḥḥat isqāṭ mā lam yajib min al-ḥiḍānah / taʾlīf ... Muḥammad Badr al-Dīn. -- [16--].,1,With: 21 other titles.,,will
3500367,Iḥkām al-taḥqīq bi-aḥkām al-taʻlīq / taʾlīf ... Muḥammad Badr al-Din ibn Yaḥyá al-Qarāfī al-Mālikī al-Anṣārī. -- 1602.,1,With: 21 other titles.,,will
3501587,[Sharḥ ʻalá al-Risālah al-Ḥusaynīyah fī fann al-ādāb]. -- 1712.,1,Large nastaʻlīq.,,will
3501587,[Sharḥ ʻalá al-Risālah al-Ḥusaynīyah fī fann al-ādāb]. -- 1712.,2,"Islamic binding, in brown, with flap.",,will
3501587,[Sharḥ ʻalá al-Risālah al-Ḥusaynīyah fī fann al-ādāb]. -- 1712.,3,Some marginalia.,,will
3501587,[Sharḥ ʻalá al-Risālah al-Ḥusaynīyah fī fann al-ādāb]. -- 1712.,4,With: 10 other titles.,,will
3501595,Risālah fī ʻilm al-ādāb. -- [18--].,1,Brockelmann gives title as: Risālah fī ʻilm ādāb al-baḥth.,,will
3501595,Risālah fī ʻilm al-ādāb. -- [18--].,2,Medium naskhī.,,will
3501595,Risālah fī ʻilm al-ādāb. -- [18--].,3,"Islamic binding, in brown, with flap.",,will
3501595,Risālah fī ʻilm al-ādāb. -- [18--].,4,With: 10 other titles.,,will
3501606,[Sharḥ al-Risālah fī ʻilm ādāb al-baḥth]. -- 1712.,1,Medium nastaʻlīq.,,will
3501606,[Sharḥ al-Risālah fī ʻilm ādāb al-baḥth]. -- 1712.,2,"Islamic binding, in brown, with flap.",,will
3501606,[Sharḥ al-Risālah fī ʻilm ādāb al-baḥth]. -- 1712.,3,With: 10 other titles.,,will
3501670,Kitāb al-nikāḥ. -- [17--].,1,"Large, bold Chinese naskhī.",,will
3501670,Kitāb al-nikāḥ. -- [17--].,2,"Islamic binding, in brown, with flap.",,will
3501670,Kitāb al-nikāḥ. -- [17--].,3,Profuse marginalia; bound and laid-in notes and glosses.,,will
3501681,[al-Ḥāshiyah al-qadīmah al-Jalālīyah]. -- 1618.,1,"Small, hasty nastaʻlīq.",,will
3501681,[al-Ḥāshiyah al-qadīmah al-Jalālīyah]. -- 1618.,2,"Islamic binding, in brown, with flap.",,will
3501681,[al-Ḥāshiyah al-qadīmah al-Jalālīyah]. -- 1618.,3,Considerable marginalia.,,will
3502205,[Khayr al-qalāʾid bi-sharḥ jawāhir al-ʻAqāʾid]. -- [17--].,1,Title from Ahlwardt.,,will
3502205,[Khayr al-qalāʾid bi-sharḥ jawāhir al-ʻAqāʾid]. -- [17--].,2,Small naskhī and nastaʻlīq.,,will
3502205,[Khayr al-qalāʾid bi-sharḥ jawāhir al-ʻAqāʾid]. -- [17--].,3,Date supplied inside front cover in modern hand: A.H. 1249 (A.D. 1833 or 4).,,will
3502205,[Khayr al-qalāʾid bi-sharḥ jawāhir al-ʻAqāʾid]. -- [17--].,4,"Marginalia, mostly in the first half.",,will
3502214,Ayyuhā al-walad / Abi Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī. -- [16--?].,1,Large naskhī.,,will
3502214,Ayyuhā al-walad / Abi Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī. -- [16--?].,2,"Islamic binding, paper-covered, with flap.",,will
3502214,Ayyuhā al-walad / Abi Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī. -- [16--?].,3,With: 3 other titles.,,will
3502228,Taʻlīm al-mutaʻallim fī ṭarīq al-taʻallum. -- [16--].,1,Brockelmann gives title as: Taʻlīm al-mutaʻallim li-taʻallum ṭarīq al-ʻilm.,,will
3502228,Taʻlīm al-mutaʻallim fī ṭarīq al-taʻallum. -- [16--].,2,Large naskhī.,,will
3502228,Taʻlīm al-mutaʻallim fī ṭarīq al-taʻallum. -- [16--].,3,"Islamic binding, paper-covered, with flap.",,will
3502228,Taʻlīm al-mutaʻallim fī ṭarīq al-taʻallum. -- [16--].,4,With: 3 other titles.,,will
3502238,Qaṣīdat amālī. -- [18--].,1,Also known as: Badʾ al-amālī; and al-Qaṣīdah al-lāmīyah fī al-tawhīd.,,will
3502238,Qaṣīdat amālī. -- [18--].,2,Fully-vocalized medium naskhī.,,will
3502238,Qaṣīdat amālī. -- [18--].,3,"Islamic binding, paper-covered, with flap.",,will
3502238,Qaṣīdat amālī. -- [18--].,4,Some marginalia.,,will
3502238,Qaṣīdat amālī. -- [18--].,5,With: 3 other titles.,,will
3502247,Kanz al-daqāʾiq / Abū al-Barakāt ʻAbd Allāh ibn Aḥmad ibn Maḥmūd al-Nasafī. -- [ca. 14--].,1,"Medium, vocalized naskhī.",,will
3502247,Kanz al-daqāʾiq / Abū al-Barakāt ʻAbd Allāh ibn Aḥmad ibn Maḥmūd al-Nasafī. -- [ca. 14--].,2,"Islamic binding, in brown, with flap.",,will
3502247,Kanz al-daqāʾiq / Abū al-Barakāt ʻAbd Allāh ibn Aḥmad ibn Maḥmūd al-Nasafī. -- [ca. 14--].,3,Profuse marginalia and interlinear notes.,,will
3502258,Tanbīh al-ghāfilīn / Naṣr ibn Muḥammad ibn Ibrāhīm al-Samarqandī. -- 1326?,1,"Medium, partially-vocalized naskhī.",,will
3502258,Tanbīh al-ghāfilīn / Naṣr ibn Muḥammad ibn Ibrāhīm al-Samarqandī. -- 1326?,2,"Islamic binding, paper-covered, with flap.",,will
3504122,Mabāriq al-azhār fī sharḥ Mashāriq al-anwār / ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz al-maʻrūf bi-Ibn al-Malak. -- [16--].,1,Medium nastaʻlīq.,,will
3504128,[Mabāriq al-azhār fī sharḥ Mashāriq al-anwār] / ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz al-maʻrūf bi-Ibn al-Malak. -- 1599.,1,"Small, hasty nastaʻlīq.",,will
3504128,[Mabāriq al-azhār fī sharḥ Mashāriq al-anwār] / ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz al-maʻrūf bi-Ibn al-Malak. -- 1599.,2,Occasional marginalia.,,will
3504133,Majālis al-abrār wa-masālik al-akhyār / lil-shaykh Aḥmad al-Rūmī. -- 1727.,1,Mach gives author as: Aḥmad ibn ʻAbd al-Qādir al-Rūmī al-Aqḥiṣārī.,,will
3504133,Majālis al-abrār wa-masālik al-akhyār / lil-shaykh Aḥmad al-Rūmī. -- 1727.,2,"Small, neat naskhī.",,will
3504133,Majālis al-abrār wa-masālik al-akhyār / lil-shaykh Aḥmad al-Rūmī. -- 1727.,3,Crude ʻunwān; gold used in introduction.,,will
3504133,Majālis al-abrār wa-masālik al-akhyār / lil-shaykh Aḥmad al-Rūmī. -- 1727.,4,Rare marginalia.,,will
3504138,Rawḍat al-ʻulamāʾ wa-nuzhat al-fuḍalāʾ. -- 1418?,1,"Medium, old naskhī.",,will
3504138,Rawḍat al-ʻulamāʾ wa-nuzhat al-fuḍalāʾ. -- 1418?,2,"Islamic binding, in brown, flap missing.",,will
3504138,Rawḍat al-ʻulamāʾ wa-nuzhat al-fuḍalāʾ. -- 1418?,3,Parts of the last leaf missing.,,will
3504142,Multaqá al-abḥur / Ibrāhīm ibn Muḥammad al-Ḥalabī. -- 1548.,1,Small nastaʻlīq.,,will
3504142,Multaqá al-abḥur / Ibrāhīm ibn Muḥammad al-Ḥalabī. -- 1548.,2,"Islamic binding, in black, with flap.",,will
3504142,Multaqá al-abḥur / Ibrāhīm ibn Muḥammad al-Ḥalabī. -- 1548.,3,"Profuse marginalia, including laid-in and tipped-in glosses.",,will
3504148,Duʻāʾ al-karb. -- [17--?].,1,Title could read: Duʻāʾ al-kurab.,,will
3504148,Duʻāʾ al-karb. -- [17--?].,2,"Very hasty, medium naskhī.",,will
3504148,Duʻāʾ al-karb. -- [17--?].,3,With: 2 other titles.,,will
3504151,[Duʻāʾ]. -- [17--?].,1,Hasty naskhī.,,will
3504151,[Duʻāʾ]. -- [17--?].,2,With: 2 other titles.,,will
3504162,al-Jāmiʻ al-ṣaḥīḥ : al-juz[ʾ] al-thānī / Muḥammad ibn Ismāʻīl ibn Ibrāhīm ibn Mughīrah al-Bukhārī. -- 1443.,1,Large naskhī.,,will
3504162,al-Jāmiʻ al-ṣaḥīḥ : al-juz[ʾ] al-thānī / Muḥammad ibn Ismāʻīl ibn Ibrāhīm ibn Mughīrah al-Bukhārī. -- 1443.,2,Occasional marginalia.,,will
3504162,al-Jāmiʻ al-ṣaḥīḥ : al-juz[ʾ] al-thānī / Muḥammad ibn Ismāʻīl ibn Ibrāhīm ibn Mughīrah al-Bukhārī. -- 1443.,3,With: 2 other titles.,,will
3504166,Jāmiʻ al-fatāwá. -- 1606.,1,"Medium, hasty naskhī.",,will
3504166,Jāmiʻ al-fatāwá. -- 1606.,2,Text preceded by 1 page of notes and table of contents; followed by religious poems in Persian.,,will
3504166,Jāmiʻ al-fatāwá. -- 1606.,3,With: 2 other titles.,,will
3504168,[Risālah fī al-kitāb wa-al-sunnah wa-al-ijmāʻ]. -- [ca. 1606?].,1,"Hasty, small naskhī.",,will
3504168,[Risālah fī al-kitāb wa-al-sunnah wa-al-ijmāʻ]. -- [ca. 1606?].,2,Possibly incomplete.,,will
3504168,[Risālah fī al-kitāb wa-al-sunnah wa-al-ijmāʻ]. -- [ca. 1606?].,3,With: 2 other titles.,,will
3504170,[Risālah fī ṭarīq ahl al-bidʻah]. -- [17--].,1,"Text preceded by table of sects; followed by 3 leaves of notes, some in Persian.",,will
3504170,[Risālah fī ṭarīq ahl al-bidʻah]. -- [17--].,2,With: 2 other titles.,,will
3504175,[Ḥāshiyah ʻalá Sharḥ al-Taftāzānī]. -- 1745.,1,Small naskhī.,,will
3504178,[Shams al-maʻārif wa-laṭāʾif al-ʻawārif] / Muḥyī al-Dīn Abū al-ʻAbbās ... al-Qurashī al-Būnī. -- [16--?].,1,"Medium, neat naskhī.",,will
3504178,[Shams al-maʻārif wa-laṭāʾif al-ʻawārif] / Muḥyī al-Dīn Abū al-ʻAbbās ... al-Qurashī al-Būnī. -- [16--?].,2,"Small, crude ʻunwān.",,will
3504178,[Shams al-maʻārif wa-laṭāʾif al-ʻawārif] / Muḥyī al-Dīn Abū al-ʻAbbās ... al-Qurashī al-Būnī. -- [16--?].,3,Incomplete at the end.,,will
3504188,Ifṣāḥ ʻalá al-kāfiyah wa-al-fātiḥah. -- [16--].,1,"Small, hasty naskhī.",,will
3504194,al-Ḥirz al-thamīn lil-Ḥiṣn al-ḥaṣīn / ʻAlī ibn Sulṭān Muḥammad al-Harawī. -- 1791.,1,Small naskhī.,,will
3504194,al-Ḥirz al-thamīn lil-Ḥiṣn al-ḥaṣīn / ʻAlī ibn Sulṭān Muḥammad al-Harawī. -- 1791.,2,"Islamic binding, in brown, with flap.",,will
3504194,al-Ḥirz al-thamīn lil-Ḥiṣn al-ḥaṣīn / ʻAlī ibn Sulṭān Muḥammad al-Harawī. -- 1791.,3,Occasional marginalia.,,will
3504196,Sharḥ wajīz ʻalá Urjūz[ah] fī al-uṣūl. -- [16--].,1,Authorship uncertain.,,will
3504196,Sharḥ wajīz ʻalá Urjūz[ah] fī al-uṣūl. -- [16--].,2,"Islamic binding, paper-covered, with flap.",,will
3504202,Anwār al-tanzīl wa-asrār al-taʼwīl. -- [17-- or 18--].,1,"Islamic binding, paper-covered, with flap.",,will
3504202,Anwār al-tanzīl wa-asrār al-taʼwīl. -- [17-- or 18--].,2,Marginalia.,,will
3504205,Ḥāshiyat Sāchaqlīzādah ʻalá Ṭāshkubrī min al-Ādāb. -- 1886.,1,Mach gives title as: Taʻlīqāt ʻalá matn wa-sharḥ Risālah Tāshkubrīzādah.,,will
3504205,Ḥāshiyat Sāchaqlīzādah ʻalá Ṭāshkubrī min al-Ādāb. -- 1886.,2,"Islamic binding, in burgundy, with flap.",,will
3504205,Ḥāshiyat Sāchaqlīzādah ʻalá Ṭāshkubrī min al-Ādāb. -- 1886.,3,With: 3 other titles.,,will
3504205,Ḥāshiyat Sāchaqlīzādah ʻalá Ṭāshkubrī min al-Ādāb. -- 1886.,4,No. 2 of 2 items bound together.,,will
3504210,Jāmiʻ al-fatāwá. -- [15-- or 16--].,1,"Author's name varies. He seems to have been a teacher in the town of Āgsherir (now Akşehir) in Konya province, Turkey.",,will
3504210,Jāmiʻ al-fatāwá. -- [15-- or 16--].,2,"Islamic binding, paper-covered, with flap; front cover missing.",,will
3504210,Jāmiʻ al-fatāwá. -- [15-- or 16--].,3,"6 leaves, blank or with unidentified notes, precede the text.",,will
3504225,"al-Jamiʻ al-wajīz fī al-fatāwá / taṣnīf al-Imām ... Ḥāfiẓ al-Millah wa-al-Dīn Muḥammad ibn Muḥammad ibn Muḥammad al-Kurdī [iẹ,̣ al-Kardarī]. -- 1458.",1,Manuscript also has titles: Fatāwá al-Bazzāzī; and al-Fatāwá al-wajīz [sic].,,will
3504225,"al-Jamiʻ al-wajīz fī al-fatāwá / taṣnīf al-Imām ... Ḥāfiẓ al-Millah wa-al-Dīn Muḥammad ibn Muḥammad ibn Muḥammad al-Kurdī [iẹ,̣ al-Kardarī]. -- 1458.",2,"Large, bold naskhī.",,will
3504225,"al-Jamiʻ al-wajīz fī al-fatāwá / taṣnīf al-Imām ... Ḥāfiẓ al-Millah wa-al-Dīn Muḥammad ibn Muḥammad ibn Muḥammad al-Kurdī [iẹ,̣ al-Kardarī]. -- 1458.",3,"Islamic binding, in black, flap missing.",,will
3504227,al-Muʻādil / ʻAbd al-Raḥīm ibn Abī Bakr ibn Sulaymān ... al-Marʻashī. -- 1757.,1,Small to minute naskhī.,,will
3504227,al-Muʻādil / ʻAbd al-Raḥīm ibn Abī Bakr ibn Sulaymān ... al-Marʻashī. -- 1757.,2,"Islamic binding, in brown with gilt decoration, with flap.",,will
3504232,Ṭarīqay al-qirāʾah / Chalabī Efendī Imām min Jāmiʻ Sulṭān Aḥmad Khān wa-al-khaṭīb min Jāmiʻ Sulṭān Muḥammad Khān. -- [17--].,1,Small naskhī.,,will
3504232,Ṭarīqay al-qirāʾah / Chalabī Efendī Imām min Jāmiʻ Sulṭān Aḥmad Khān wa-al-khaṭīb min Jāmiʻ Sulṭān Muḥammad Khān. -- [17--].,2,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151,,will
3504240,Rāʾīyah.  -- [16--?].,1,Brockelmann gives title as: ʻAqīlat atrab al-qaṣāʾid fī asnāʾ al-maqāṣid.,,will
3504240,Rāʾīyah.  -- [16--?].,2,Small naskhī.,,will
3504240,Rāʾīyah.  -- [16--?].,3,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151.,,will
3504243,Ḥirz al-amānī wa-wajh al-tahānī. -- 1772?,1,Also known as: al-Shāṭibīyah.,,will
3504243,Ḥirz al-amānī wa-wajh al-tahānī. -- 1772?,2,"Small, fully-vocalized naskhī.",,will
3504243,Ḥirz al-amānī wa-wajh al-tahānī. -- 1772?,3,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151,,will
3504253,[Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām]. -- [Before 1722].,1,"Small, bold nastaʻlīq.",,will
3504253,[Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām]. -- [Before 1722].,2,Illuminated ʻunwān.,,will
3504253,[Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām]. -- [Before 1722].,3,"Islamic binding, in brown, with flap.",,will
3504253,[Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām]. -- [Before 1722].,4,"Substantial glosses, apparently those of al-Wānqūlī.",,will
3504253,[Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām]. -- [Before 1722].,5,"Laid-in: several sheets by different hands, mostly notes and commentaries.",,will
3504253,[Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām]. -- [Before 1722].,6,With: 1 other title.,,will
3505631,Record books.,1,"The volumes include descriptions of three paintings by Roberts now in the collection of the Yale Center for British Art: Entry no. 131 (v. 1, fol.124): Edinburgh from the Castle, B1981.25.533 -- Entry no. 143 (v. 1, fol. 135): The Hypostyle Hall of the Great Temple at Abu Simbel, Egypt, B1981.25.534 -- Entry no. 164 (v. 2, fol. 9): The Giudecca, Venice, B1973.1.51",,will
3505631,Record books.,2,"Volume 1 bound in contemporary parchment; v. 2 bound in contemporary half roan and marbled boards, rebacked. Both volumes have the armorial bookplate of Henry Bicknell.",,will
3506278,A personal journal of a voyage of three hundred & twenty days from  New York to San Francisco February 20th 1849 to Jany. 6th 1850: also of a       residence in San Francisco of 414 days from Jany 6th 1850 to Febr. 20th 1851 in a series of letters to my dear wife / by Joseph Weed.,1,The volume has been disbound and placed in folders.,,will
3507711,Koran. -- 1617.,1,Large vocalized naskhī.,,will
3507711,Koran. -- 1617.,2,Modest illuminations.,,will
3507711,Koran. -- 1617.,3,"Islamic binding, cloth covered, with flap.",,will
