bib_id,title,note_num,note,type
3166712,"Letter: to A. M. Poe /by William Pickering, 1862 Jun 29.",1,"Accompanied by a copy of an answer, but not by A. M. Poe, with annotations by Elwood Evans suggesting Bezaleel F. Kendall was the author.",o
3168104,Journal 1867-1869.,1,Original binding.,o
3168152,"Proceedings of a Court of Inquiry in the case of Major Marcus A. Reno, concerning his conduct at the Battle of the Little Big Horn River 1876.",1,"Accompanied by stenographic reports of the testimony, editorials, and miscellaneous articles from 1879, and photostatic copies of articles and editorials from 1879, bound in two volumes.",o
3168295,"Memoranda of Inspections from Fort Leavenworth, Ks. to Great Salt Lake City U.T. /by James Fowler Rusling, 1866.",1,Original binding.,o
3168610,"Diary, 1847-1848.",1,Accompanied by a draft of an 1847 lease and an 1846 bill for lumber.,o
3168777,"Journal of the march of Companies F, G, H, & K,1st Cavalry...on an expedition against the hostile Kiawas and Comanches /by James Ewell Brown, 1860 Apr 3.",1,Original binding.,o
3168777,"Journal of the march of Companies F, G, H, & K,1st Cavalry...on an expedition against the hostile Kiawas and Comanches /by James Ewell Brown, 1860 Apr 3.",2,Journal and transcript stored in a case.,o
3168965,"Diary, 1870-1871.",1,Original binding.,o
3169319,Letter: to E. B. Neally /by William Haley 1865 Oct 11.,1,See WA MSS S-141.,w
3169354,"Treaty authorization, 1868.",1,Bound with the printed text of the treaty and a photograph of President Johnson.,o
3170743,"Route Maps : of a Journey from Fort Laramie, Dakota Terr. to Fort Benton, Montana Territory / by Ambrose Gwinett Bierce, 1866.",1,"Accompanied by Ambrose Bierce's ""Transit Book"" for a survey of the Black Hills Placer Mining Company, Rockville, South Dakota.",o
3170752,"Letter: to J. Fletcher Williams / by R. W. Twitchell, 1879 Mar 12.",1,Accompanied by a note in an unidentified hand giving a brief account of Little Crow's life.,o
3170819,Crime and punishment : in the Far West.,1,"Accompanied by a letter of transmittal to his brother, R. Garnett, dated 1883 April 14, Lake City, Colorado, and two pen and ink sketches, one of Deadman's Gulch, the other of Lake San Cristoval, both near Lake City, Colorado.",o
3173810,"William Henry White papers, 1886-1914 (bulk 1900-1901).",1,"Photographs include 85 photographic prints, 1 album (104 photographic prints), and 7 glass negatives.",o
3173829,"Mexico in 1841 & 1842 / by Brantz Mayer, 1841-1842.",1,Accompanied by edited typescript.,o
3173987,Letter: to Dear Sir /by James Monroe 1803 May 31.,1,Accompanied by engraved portrait of James Monroe.,o
3174349,"Letter : to the Right Reverend N. S. Thomas / by Luke Voorhees, 1911-1914.",1,"Accompanied by notes from the journals and transcripts of correspondence of Lewis and Clark, and letters from Clark to his brother, George Roberts Clark, and Toussaint Charbonneau. This material belonged to Mrs. Julia Clark Voorhis and Miss Eleanor Glasgow Voorhis in 1911.",o
3174612,"Letter: to Henry B. Dawson / by John Ellis Wool, 1868 Apr 27.",1,Accompanied by signed reproduction of portrait of Wool.,o
3174657,Letter: to Bro. Sanger /by Orson Hyde.,1,Shelved as Zc63 846hy.,o
3180271,"Selections from Benjamin Winchester's ""Synopsis of Holy Scripture,"" [1842?]",1,Original binding.,o
3180271,"Selections from Benjamin Winchester's ""Synopsis of Holy Scripture,"" [1842?]",2,"The manuscript is bound with: Lorenzo D. Barnes, Very Important References to Prove the Religion and Principles of the Latter-Day Saints, to Be True, Bradford, Yorkshire: Printed by B. Walker, Westgate, 1842.",o
3182408,"Relacion del viaje echo ala alaska : pr. las fragatas de su Magd. la princesa y la favorita--mandada aquelta pr. el comandante de la expedicion y theniente de navio de la Real armada Dn. Ignacio Artheaga; siendo su segundo dela misma clase el Sr. Dn. Fernando Quiros y Miranda, y capitan de la favorita el oficial del mismo grado el [word crossed out] Dn. Jun. Francisco de la Bodega y Quadra..., 1779.",1,"The manuscript is endorsed: ""Diario de la expedicion, que se hizo por Mandano de 1779, hasta la altura de 54 grados, y fundacion de la Mission de Sn. Gabriel. Car. 5, Leg. 6 n. 12.""",o
3182520,"Descripcion geographico historica de la California, y Tierras situadas al Nord-Ouest de la America hasta el Estrecho de Anian, segun las ultimas observaciones: y de las Islas de Anadir, Eleuteras, y de Bering, ca. 1790.",1,Original binding.,o
3183840,"Al Plan de Conquista, y Población de lo Reconocido en el Sur el año de 1779 se añade algunas Reflexiones, por la noticia cierta de los Establecimientos Rusos; y de haber subido nrõs descubridores asta los 68 g̃. de Latt. Norte /by Fray Antonio Muro, 1789 Feb 22.",1,Manuscript and typed transcript stored in a case; photocopy stored in a folder.,o
3183953,"Diary, 1774.",1,Fray Peña's diary was sent overland to Mexico on his arrival at Monterey at the conclusion of the voyage.,o
3184497,"Quaderno q[u]e contiene el ramo de historia natural : y diario de la Espedicion del circulo del Globo. Reservado / /by Tomás de Suría, 1791.",1,Original binding.,o
3184497,"Quaderno q[u]e contiene el ramo de historia natural : y diario de la Espedicion del circulo del Globo. Reservado / /by Tomás de Suría, 1791.",2,Diary and printed translation stored in a case.,o
3184794,"Puntos, [1762]",1,Ascribed by the firm of Edward Eberstadt & Co. to N. Bischop.,a
3188364,"Informe Secreto Sobre la Presente Situacion de Texas /by Juan Nepomuceno Almonte, 1834.",1,"A description of the Henry R. Wagner's collections can be found in; Streeter, Thomas W. ""Henry R. Wagner and the Yale Library,"" The Yale Library Gazette. 32 (1958):71-76.",o
3188364,"Informe Secreto Sobre la Presente Situacion de Texas /by Juan Nepomuceno Almonte, 1834.",2,"Some of the text of ""Informe Secreto"" was used by Juan Nepomuceno Almonte in his ""Nota Estadistica Sobre Tejas,"" Mexico, 1835.",w
3188392,"Relacion y discursos del descubrimiento, poblacion y pacificacion de este Nuevo Reyno de Leon, Temperamente y calidad de la tierra hechos por el Capitan Alonso de Leon.",1,"A description of the Henry R. Wagner's collections can be found in; Streeter, Thomas W. ""Henry R. Wagner and the Yale Library,"" The Yale Library Gazette. 32 (1958):71-76.",o
3189870,"Criminal contra D. Francisco Berdusco por tramar revolucion contra el govierno del territorio de la Alta California, para colocar en el al Senor D. José María Hijar. Juez Fiscal el Tente Ejérto cuidadano el todo Santiago Gomez, 1835.",1,List of individual letters and a typed calendar in English bound in the volume.,o
3192674,"Notes, 1846.",1,Accompanied by copy in Spanish.,o
3194073,"California histories, 1885.",1,Ascribed to Cary by a note on the title page of the copy of the manuscript in the Library of Congress.,a
3194125,"Real cedula sobre aumento de un ministro en las misiones del Colegio Apostólico de Pachuca, 1794.",1,"For the petition from the College of Pachuca resulting in this Real cedula, see WA MSS S-654.",w
3195673,"Representacion al Rey en solicitud de dos ministros para la misiones /by Ysidoro Puertollano, 1793 Apr 20.",1,For the results of this petition see WA MSS S-627.,w
3196130,"Petition, 1713 Mar 3.",1,Bound in vellum and containing a colored heraldic device.,o
3196477,"Letter: to Maj. William B. Lewis /by Aaron V. Brown, 1844 Jan 15.",1,Portrait of Brown enclosed.,o
3196502,"Letter: to Mr. Hawes /by Thomas Falconer, 1850 Sep 13.",1,"Removed from the author's personal annotated copy of his On the Discovery of the Mississippi...London, 1844 (Zc10 844fa).",o
3197824,"Letter: to Henry H. Keeling /by James Crabb, 1846 Jul 14.",1,Accompanied by slightly revised copy in another hand.,o
3198137,"Letter: to His Excellency, the President, James K. Polk /by Joseph W. Carden, 1847 Nov 7.",1,Accompanied by a letter of recommendation.,o
3198887,"Tanto, que se saco de una carta : que el R.P. Fr. Alonso de Benavides, Custodio, que fue del Nuevo Mexico, embio a los religiosos de la Santa Reyno, desde Madrid, el ano de mil seiscentos / by Alonso Benavides.",1,"Copy of a work published in Mexico, see Wagner's Spanish Southwest no. 92.",w
3199246,"Letter : to General Wool / by John Adams Dix, 1847 Apr 3.",1,With copy in another hand.,o
3199900,"Plea for clemency, 1846 Nov 12.",1,"Includes forwarding letter by Coppinger's lawyer, probably to Alcalde Bartlett.",o
3200632,"Letters: to Orruño, Padre Guardian of the College of San Fernando, Mexico /by Fray Joaquin José Ximeno, 1851-1852.",1,"Includes other letters from Fray Guzman, Arregui, and Bishop Alemany.",o
3200646,"Letter: to Sr. D. Manuel Castro /by Mariano Guadalupe Vallejo, 1855 Apr.",1,With English translation.,o
3201115,"Letter: to Senator Edwin D. Morgan /by Frederick Coombs, 1866 May 22.",1,Written on the verso of one of his temperance broadsides.,o
3201682,"Letter: to the Bishop of Guadalajara, Antonio Alcalde /by Antonio Ventura de Taranco, 1790 Jul 21.",1,For another copy see WA MSS S-827; B232.,w
3201731,"Letter: to Exmo Sor Gobor del Departmente de Chihuahua /by Governor Trias, 1846 Aug 29.",1,"Bound with a copy of the announcement of Trias's election and a copy of ""Boletin N. 1"" relating the American capture of Santa Fé.",o
3202758,"Articles of Agreement ...between Nathaniel J. Wyeth...and Joseph Thing, 1834-1839.",1,"Accompanied by Joseph Thing's letter to W. Tucker & sons, 1839, January 29.",o
3202797,"Letter: to his Father and Mother / by William Henry Jackson, 1866 Oct 30.",1,"Slightly different version, see WA MSS 272.",w
3203242,"Letter : to R. H. Kern / by J. H. Simpson, 1850 Dec 10.",1,"The lithograph was published with Simpson's and Capt. Marcy's report, see Zc50 850 uo.",w
3203242,"Letter : to R. H. Kern / by J. H. Simpson, 1850 Dec 10.",2,"The letter formerly accompanied United States Army Corps of Topographical Engineers, Reports of the Secretary of War, 1850, see Zc50 850un.",w
3203738,"Journal of a voyage from New Orleans to St. Louis in the steamboat Independence. Captain Hearick. During the months of June & July /by J. Dorfeuille, 1820.",1,"Also includes an essay on American entomology, an entomological dictionary, and a newspaper article by M. Halstead on the evidence of other races preceding the Indians.",w
3204146,"Letter : to his father, Jonathan Thomas / by E. Thomas, 1836 Mar 10.",1,"Accompanied by positive phostat, typescript, and a typewritten note taken from the Dictionary of American History on the massacre at Goliad.",o
3204945,"Letter : to Colonel Thomas L. Kane, 1858 Sep 10.",1,Original (in folder 1) restricted; use preservation photocopy (in folder 2).,ao
3205104,"Arizona Territory map, [1864]",1,"Map drawn on linen, folded and tipped in between hard leather covers. Tipped inside front cover is a printed clipping from The Daily Evening Bulletin, February 24, 1865, San Francisco, California.",o
3205114,"Petition, 1823 Nov 3.",1,Hand colored map showing the area requested appears on the last page.,o
3205504,"Order, 1847 Mar 11.",1,Copy in Spanish attached.,o
3206416,"Joint Resolution tendering to General Andrew Jackson the Tribute of a Nation's Gratitude, 1845 Jun 21.",1,Manuscript copy.,o
3207314,"Correspondence, 1851-1897.",1,"Letters to J. D. Tomlinson regarding some of Cooper's pictures of landscapes, cows, and sheep; with dimensions, prices, and buyers noted for some of the paintings. The majority (8) are written from Vernon Holme, Harbledowne; three are written from London. Two items are sketches on Royal Academy of Arts stationery, London, dated 1853 and 1897. One item is a note from Alfred Crowquill [i.e. Alfred Henry Forrester] with a sketch and a request for Cooper's autograph. With one envelope addressed to J. D. Tomlinson, Huddersfield, October, 1865. In all there are three sketches in graphite and four in pen and ink. Cooper's sketches depict cows and sheep, Crowquill's sketch shows a jester holding a placard.",o
3207409,"Letter : to Mi P. Provl Juan de Estrada / by Eusebio Francisco Kino, 1709 Feb 5.",1,Photostat copy and English translation laid in.,o
3207672,"Letter : to Dear Bennett / by Delano Russell Bennett, 1858  Aug 12.",1,For another copy see WA MSS 279.,w
3207693,"Proclamation, 1837 Aug 3.",1,"Translated by Davis in his El Gringo, New York, 1857.",w
3207726,"The Angels of Buena Vista, 1849.",1,"""Grandma wrote this in 1849"" written on page 1. An appended note describes the enactment of the drama by Sadie, Dazie, and their friends.",o
3207905,"Letter: to the House of Representatives /by John Quincy Adams, 1825 Dec 27.",1,Accompanied by a copy of Jefferson's message.,o
3208065,"Protest, 1844 Aug 10.",1,Includes English translation and a facsimile reprint.,o
3208329,"Recollections of California / by E. George Van Duzer, 1858?",1,"Also contains an address on education to the Orange County Teachers' Institute, 1858 Aug 26.",w
3208657,"Records of Daystar Communications, 1977-1982 (inclusive)",1,"Catalogue of courses, newsletters, research summaries.",w
3208739,"Records of the Methodist Church in Kenya, 1980.",1,Preachers' lectionary notes.,w
3208779,"Records of the Nairobi Diocesan Missionary Association, 1975-1979.",1,Reports and correspondence.,w
3209230,"Records of the Lesotho Methodist Mission, 1979.",1,"Newsletters, brochures.",w
3209262,"Records of the Liberia Baptist Missionary and Educational Convention, 1974-1976 (inclusive)",1,"Yearbook, convention programs.",w
3209289,Records of the Providence Baptist Association.,1,Souvenir program.,w
3209303,"Records of the United Methodist Church in Liberia, 1979.",1,Annual conference journal.,w
3212587,"Letter, 1810 July 3.",1,Letter addressed to Reverend Mr. Crowe from Mortimer Street. In the letter Nollekens discusses his busts of Dr. Samuel Johnson and Dr. Sterne.,w
3212600,"Letter, 1861 Dec. 27.",1,"Letter to Reverend Richard Glover, dated December 27, 1861, from 1 Tor Villa, Campden Hill, Kensington. In the letter Hunt expresses his gratitude for Glover's study of his painting ""The Light of the World"" and discusses the meaning and origin of the painting's title. After seeing the painting in 1861, Glover wrote his interpretation of the work, entitled ""The Light of the Word"", or Holman Hunt's great allegorical picture, translated into words; that was published during the same year.",w
3212605,"Letter, 1855 Nov. 29.",1,Letter addressed to James Salmon from 9 Argyle Place in which Jones acknowledges Salmon's invitation to lecture to the Council of the Architectural Institute. Written on paper stamped with the crest of de la Rue & Co. for whom Jones did design work.,o
3213519,"Letter, 1812 Aug. 20.",1,"Letter addressed to David Stewart, Earl of Buchan, dated August 20, 1812, regarding a new mechanical method of reproducing ""fine engravings."" The letter does not specify how the new method works, but Stanhope explains various machinery needed to complete the reproductive process and promises to send Stewart ""some admirable specimens, together with a printed description of the whole process.""",o
3213973,"Thomas Gainsborough letter to William Jackson, 1773 January 29.",1,Title devised by cataloger.,a
3218106,"Letters, 27 and 28 Feb. 1846.",1,Letters addressed to Mrs. Sophie Brown from Haydon in Edinburgh. The first letter mentions a sketch of Keats by Haydon which the artist has copied from a drawing in his diary and is sending to Mrs. Brown; the later letter is illustrated with a pen and ink self-portrait sketch of Haydon.,w
3218125,"Letter from Bridget Riley to Rose Gerlach, 1964 September 15 : manuscript.",1,Title devised by cataloger.,a
3218125,"Letter from Bridget Riley to Rose Gerlach, 1964 September 15 : manuscript.",2,Writing is present only on one side of each sheet.,o
3232188,Letter; 1942.,1,"Letter to Hilda Caroline, Stanley Spencer's first wife, dated July 5, 1942, from Ladywood, Grasmere, Westmorland, mainly regarding Sir William Rothenstein. Illustrated with two pen and ink and colored crayon sketches of Rothenstein working on a portrait of Lord Cowdray. Spencer also discusses the fate of his ""Home Guard"" drawings, mentions Paul Nash, and comments on his wartime activities.",o
3249209,"Records of the Religious Tract Society for China, 1929.",1,"Annual Reports for this organization for the years 1918-19, 1922, and 1940 are available in the Divinity Library.",w
3251978,"Records of the Chung Hua Sheng Kung Hui, 1915-1950, (inclusive)",1,"See also: Reports of the General Synod, Bdj C52 (v.2 1915, v.3 1918, v.4 1921, v.5 1924, v.6 1928, v.7 1931, v.8 1934, v.9 1937) and Journal of the Annual Synod, Bdj C52k (v.10 1918)",w
3276290,"A survey of the estate of John Plampin Esquire, taken in 1774, 1774.",1,"Bound in full vellum, with gilt-tooled spine.",o
3282983,Notebook.,1,Paper in the volume is watermarked 1809.,o
3283317,"Records of the Church Committee for Relief in Asia, 1944-1945 (inclusive)",1,"See also: Records of the Church Committee for China Relief, HR1106.",w
3295946,"Records of the Student Christian Movement of India, Burma, and Ceylon, 1920-1966 (inclusive)",1,"Previously known as Student Christian Association of India, Burma and Ceylon.",a
3295957,"Records of the Bible Society of India, 1945-1982, (inclusive)",1,"Previously known as Bible Society of India, Pakistan and Ceylon.",a
3331220,"Records of the Supreme Council of the Evangelical Community in Syria and Lebanon, 1952.",1,"Composed of the Presbyterian Evangelical Churches in Syria and Lebanon, Armenian Evangelical Congregational Churches in Syria and Lebanon, Native Evangelical Church in Beirut, Native Presbyterian Church in Damascus, Evangelical Church of the Nazerine in Syria and Lebanon, Reformed Presbyterian Church in Syria, Friends Evangelical Church in Lebanon, Evangelical Adventist Church in Syria and Lebanon, Evangelical Church in Kalamoun, Syria, Evangelical Baptist Church in Lebanon, Evangelical Church of God in Lebanon and Syria, and Evangelical Christian and Missionary Alliance in Syria.",w
3336771,"Report on the Plomo ore-deposits, Costilla County, Colorado, 1905.",1,Accompanied by a three page typescript prospectus on the Plomo Gold Mine.,o
3336797,"Records of the American College for Girls (Istanbul, Turkey), 1908-1932, (inclusive)",1,Also known as Constantinople College; later affiliated with Robert College.,w
3338897,"Records of the World Conference of Christian Youth, 1938-1952, n.d. (inclusive)",1,"This material covers the conferences held in Travancore (India), Oslo (Norway), and Amsterdam (Holland).",w
3341835,"Records of El Apostol Revista de Teologia Latinoamericana,       1974.",1,This corporate body is concerned with issues of Christianity and social justice in Latin America.,w
3341862,"Records of the Facultad Evangʹelica de Teologʹia, 1947-1958, n.d. (inclusive)",1,This seminary is also known as Union Theological Seminary (Buenos Aires).,w
3341911,"Records of the Instituto Superior Evangʹelico de Estudios Teolʹogicos, 1947-1958, n.d. (inclusive)",1,Also known as I.S.E.D.E.T.,w
3353902,"Conference of British Missionary Societies : archives, 1912-1970 (inclusive), [microform]",1,Material from the period 1955-1970 was restricted until 1994. The microfiche covering this period is inter-filed with the earlier acquired material.,o
3354872,"Records of the Seminario Teolʹogico Portorricense, 1914-1915, (inclusive)",1,This seminary later became incorporated into the Evangelical Seminary of Puerto Rico (Puerto Rico).,a
3355297,"Records of the Anglican Church in Guyana, 1979.",1,This report includes work of the Anglican Church in Cayenne and Surinam.,w
3357386,"Records of L'Eglise Evangʹelique en Nouvelle-Calʹedonie et aux Iles Loyautʹe,  1966.",1,This material also covers the Loyalty Islands.,o
3363765,"Records of the American Home Missionary Society, 1794-1927, n.d. (inclusive)",1,This corporate body later became known as the Congregational Home Missionary Society.,a
3369199,"Pikes Peak Memoir, ca. 1859.",1,"The manuscript ends at page 42, but the following pages are missing: 5-10 and 21-24.",o
3370001,"Records of the Baldwin Dispensary, 1926.",1,"This report also includes information on the L.H.M. Hospital and the N.T.S., also in Seoul.",w
3371527,Indian Christian Literature Collection.,1,"Dialects excluding Marathi, Tamil, and Toda.",w
3382279,"Records of the Universalist Women's Missionary Association, n.d.",1,Also includes Canada.,w
3382834,"Records of the Woman's Home Missionary Union, 1895-1926, n.d. (inclusive)",1,"Reports from the states of Vermont, Colorado, Maine, Connecticut, Minnesota, New York, California, New Jersey, Nebraska, Missouri, Louisiana, Oregon, and New Hampshire.",w
3384041,"Records of the American Christian Missionary Society, 1918-1919, (inclusive)",1,This corporate body later became known as the United Christian Missionary Society.,a
3384049,"Records of the Congregational Home Missionary Society, 1894-1928, n.d., (inclusive)",1,This corporate body was previously known as the American Home Missionary Society.,a
3384059,"Records of the Congregational Church Extension Boards, 1925-1928, n.d. (inclusive)",1,"This corporate body is a joint venture of the Congregational Home Missionary, Church Building and Sunday School Extension Societies.",w
3385261,"Records of the Church of England in Canada. Diocese of Algoma, 1926-1929, (inclusive)",1,This corporate body later became identified with the Anglican Church of Canada.,a
3385465,"Records of the American Friends Service Committee Work Camp Committee, 1938-1944,(inclusive)",1,This collection consists primarily of reports from the work camps.,w
3386030,"Records of the Farmers Federation Educational and Development Fund Inc., n.d.",1,Project supported by this organization known as The Lord's Acre Plan.,w
3387284,"Records of the Methodist Episcopal Church, South, Woman's Missionary Society, 1924-1925, (inclusive)",1,"As a result of a denominational merger, the Methodist Episcopal Church, South later is known as the Methodist Church (U.S.)",a
3387284,"Records of the Methodist Episcopal Church, South, Woman's Missionary Society, 1924-1925, (inclusive)",2,"Based in Nashville, Tennessee.",a
3389145,"Records of the Congregational Church Building Society, n.d.",1,"This corporate body, based in New York City, later become incorporated into United Church Board of Home Missions.",a
3389228,"Records of the Chicago City Missionary Society of the Congregational Churches, 1882-1913, n.d. (inclusive)",1,"This corporate body is later known as the Community Renewal Society (Chicago, Ill.)",a
3390456,"Records of the Office of the Indian Rights Association, 1905.",1,"See also material in Record Group 34, Indian Rights Association.",w
3390592,"Records of the Ladies' Greek Committee of the City of New-York, 1829.",1,This corporate body oversees missionary efforts in Greece.,w
3390865,"Records of St. John's Guild, Inc., 1930.",1,"See also material in Record Group 34, St. John's Guild.",w
3390881,"Records of the Indian University, 1886-1887 (inclusive)",1,This college later became known as Bacone Indian University.,a
3391387,"Records of the New York City Mission Society, 1866-1950, n.d. (inclusive)",1,This corporate body was earlier known as the New York Mission and Tract Society.,a
3391536,"Records of the American Sunday-School Union, 1831-1897, (inclusive)",1,"See also Manuscript Group No. 34. For later material, see Records of the American Missionary Fellowship, HR 971.",w
3392442,"Records of the American Missionary Fellowship, 1980.",1,"For earlier material, see Records of the American Sunday School Union, HR 964. See also Manuscript Group No. 34.",w
3395232,"Records of the Wyclif Society, 1882-1888, n.d.",1,"See also material in Record Group 34, The Wyclif Society.",w
3428698,Della architettura militare : manuscript.,1,Catalog record based on a description of the manuscript by Morgan Ng. See citation herewith.,a
3429277,Trattato di architectura civile e militare.,1,"""Aside from his additions to the ducal palaces at Urbino and Gubbio, it is [Francesco's] work as military architect for which he is renowned. The defenses that he designed for the duchy of Montefeltro are among the first attempts to build fortifications capable of withstanding cannon shot while being defended by flanking fire, in the manner that would ultimately lead to the fully realized angle bastions of the sixteenth century. Francesco deals substantially with fortification in the penultimate book of his Trattato. Like Vitruvius, he saw the art as an integral component of classical building tradition. Francesco's drawings show many forms of fortification, but few of these are fully effective or efficient. ... Francesco's writings were never published in his lifetime. The Trattato remained in manuscript form, surviving in several different versions, which date to essentially two different periods of his career. This copy was based on a later composition, completed sometime after 1482. While the drawings are at least partly in Francesco's hand, the text was written by copyists sometime around 1520.""--Compass and rule : architecture as mathematical practice in early modern England, 1550-1750.",o
3429277,Trattato di architectura civile e militare.,2,"The present manuscript is a copy of the second version of the treatise. It is not listed in Gustina Scaglia, Francesco di Giorgio: Checklist and History of Manuscripts and Drawings in Autographs and Copies from ca. 1470 to 1687 and Renewed Copies (1764-1839) (London and Toronto: Associated University Presses, 1992). Of the manuscripts published in Francesco di Giorgio Martini, Trattati di architettura, ingegneria e arte militare, ed. Corrado Maltese (Milan: Il Polifilo, 1967), it is most closely related to the version in Florence, Biblioteca Nazionale Centrale di Firenze, ex-Magliabecchianus II.I.141. There are still many variations within the text. The version of the text in Magliabecchinus II.I.141 was probably completed about 1492; see Richard J. Betts, “On the Chronology of Francesco di Giorgio's Treatises: New Evidence from an Unpublished Manuscript”, Journal of the Society of Architectural Historians 36:1 (1977), p.13.",o
3429277,Trattato di architectura civile e militare.,3,"Written in Italy in the 16th century. On f. 89v is a note with the year 1521, giving a terminus ad quem for the manuscript.",o
3429277,Trattato di architectura civile e militare.,4,"Thick paper. There are two watermarks in the volume. The first is an anchor similar to Briquet 470 (Casalmaggiore, 1526), occurring in quires I-III and V. The second is an anchor and star similar to Briquet 478 (Bergamo, 1502), occurring in quires III-IV and VI-X.",o
3429277,Trattato di architectura civile e militare.,5,Written in a single column with approximately 39-40 lines per full page. 408 x 285 mm (304 x 167 mm).,o
3429277,Trattato di architectura civile e militare.,6,"Collation: iii (paper, contemporary with binding) + I-V¹⁰, VI⁸, VII¹⁰, VIII⁸, IX¹⁰, X⁹ (construction unclear) + iii (paper, contemporary with binding).",o
3429277,Trattato di architectura civile e militare.,7,"Written and corrected in an italic script by several hands using inks ranging from dark to reddish brown. The scribes leave blank spaces for decorated initials, which have not been added. There are marginal notes in contemporary hands.",o
3429277,Trattato di architectura civile e militare.,8,"Bound in 18th century mottled calf with gilt borders. Marbled endpapers with a ""French Curl"" pattern. The front pastedown is slightly damaged, presumably from the removal of an earlier bookplate.",o
3441027,"Diary of a journey from Illinois to Colorado / by James A. Eddy, 1886.",1,"The lower half of the first page of the journal has been torn off. Within the text, there is evidence that three pages were removed, but the narrative does not seem to be affected.",o
3441891,The Foster family : California pioneers of 1849 / compiled by Roxana C. Foster.,1,"According to a note on the flyleaf, this copy was made from the original in the library of the Society of California Pioneers.",o
3442628,"Letters, 1849-1850.",1,"Accompaning the letters is an 1955 letter from the William Henry Smith Memorial Library of the Indiana Historical Society, thanking Frank Laucomer, of Detroit, Michigan, for allowing the library to record his ownership of the Woodward letters.",o
3443611,"Journal of a voyage from Boston to California, 1849-1850 /by Samuel Brackett.",1,"In the back of the volume are notes on the Boston and California Pioneer, including some poems which Brackett wrote for the newspaper. There are also journal entries for November 29 through December 5th which are similar to entries for those date in the beginning of the volume.",ow
3443611,"Journal of a voyage from Boston to California, 1849-1850 /by Samuel Brackett.",2,"Accompanied by a photocopy of the Boston Herald (first edition) in 1849 announcing the Brig Colorado ""clearing"" Boston Habor.",o
3443611,"Journal of a voyage from Boston to California, 1849-1850 /by Samuel Brackett.",3,For another account of this voyage see Solomon True's Journal of a Voyage from Boston to California (WA MSS S-1436).,w
3444973,Diary of William H. Chamberlin : written while crossing the plains in '49 / by William H. Chamberlin.,1,Tipped into the back of the diary is a late 19th cenutry map of the United States.,o
3447761,History and journal of Jesse W. Crosby.,1,"Most of the text seems to be written after the fact, but the travel accounts are often in the form of a diary.",w
3454880,"Journal of a voyage from Boston to San Francisco in the ship Golden Rocket commanded by Capt. Charles Pendleton, begins December 9th 1859 and terminated May 18th 1860, / kept by Maria R. Hodgdon.",1,"The printed title page is filled out by Charles A. Hodgdon for a 1854 voyage from Boston, but he made no entries. Maria Hodgdon wrote her own title page based on the printed one.",o
3454880,"Journal of a voyage from Boston to San Francisco in the ship Golden Rocket commanded by Capt. Charles Pendleton, begins December 9th 1859 and terminated May 18th 1860, / kept by Maria R. Hodgdon.",2,Most of the pages have stains from seaweed pressed between the pages. The stains obscure the text.,o
3454880,"Journal of a voyage from Boston to San Francisco in the ship Golden Rocket commanded by Capt. Charles Pendleton, begins December 9th 1859 and terminated May 18th 1860, / kept by Maria R. Hodgdon.",3,The Seamen's Journal was sold in Boston by Benj. Loring & Company.,w
3455325,"Notes by the way, 1949 / by David Jordan.",1,"Bound with the diary are photostats of a photograph of David Jordan and a letter from Joseph V. Lanston, one of Jordan's companions.",o
3455642,"Autobiography of James Abram Kleiser / compiled by George William Kleiser, 1932.",1,Compiled by George William Kleiser in 1932 from the original manuscript in his possession. Original text written in 1886.,o
3457296,"Diary of a voyage from New York to California, 1852 /by F. C. Powell.",1,Printed diary: Clayton's Octavo Diary for 1852. New York: E. B. Clayton & Sons.,o
3457975,"Memoranda of home voyage from the California gold mines to the state of Missouri, 1851 /by William R. Rothwell.",1,"Rothwell's trip to California is documented in his diary, letters, and guidebook. See William Renfrom Rothwell Papers, Beinecke Rare Book and Manuscript Library, WA MSS 409.",w
3469850,[Sharḥ al-Muqaddimah al-Jazarīyah]. -- [16-- or 17--].,1,"Islamic binding, paper-covered, with flap.",o
3469850,[Sharḥ al-Muqaddimah al-Jazarīyah]. -- [16-- or 17--].,2,Some marginalia. Laid-in: several leaves which do not seem to belong to the text.,o
3469862,Khazāʾin al-jawāhir wa-makhāzin al-zawāhir / Abū al-Saʻīd Muḥammad ibn. -- 1841 or 2.,1,"Islamic binding, paper-covered, with flap.",o
3469862,Khazāʾin al-jawāhir wa-makhāzin al-zawāhir / Abū al-Saʻīd Muḥammad ibn. -- 1841 or 2.,2,Marginalia.,o
3469862,Khazāʾin al-jawāhir wa-makhāzin al-zawāhir / Abū al-Saʻīd Muḥammad ibn. -- 1841 or 2.,3,With: 6 other titles.,o
3469868,[Sharḥ al-Risālah fī ajzāʾ al-qaḍīyah]. -- 1839 or 40.,1,"Islamic binding, paper-covered, with flap.",o
3469868,[Sharḥ al-Risālah fī ajzāʾ al-qaḍīyah]. -- 1839 or 40.,2,With: 6 other titles.,o
3469888,[Sharḥ Sūrat Hūd]. -- [ca. 1839].,1,"Islamic binding, paper-covered, with flap.",o
3469888,[Sharḥ Sūrat Hūd]. -- [ca. 1839].,2,Some marginalia.,o
3469888,[Sharḥ Sūrat Hūd]. -- [ca. 1839].,3,With: 6 other titles.,o
