bib,title,note_num,note_text,original_type,reviewer_1_id,reviewer_1_review,reviewer_1_type,reviewer_1_rationale
17517348,"Emigration (and Coolie immigration), 1887. Volume 3, Offices, companies and crown agents.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,zid,y,,
17517349,"Emigration (and Coolie immigration), 1887. Volume 4, Agents (except crown agents), individuals and surgeons",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,zid,y,,
17517350,"Emigration (and Coolie immigration), 1888. Volume 1, Eastern, Australian and miscellaneous despatches.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517351,"Emigration (and Coolie immigration), 1888. Volume 2, Despatches, West Indies.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,zid,y,,
17517352,"Emigration and Coolie immigration, 1888. Volume 3, Offices, companies and agents (except agents in India).",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,zid,y,,
17517353,"Emigration and Coolie immigration, 1888. Volume 4, Agents in India, individuals and surgeons.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,zid,y,,
17517354,"Emigration and Coolie immigration, 1889. Volume 1, Despatches (except British Guiana and Trinidad).",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence.,o,zid,y,,
17517355,"Emigration (and Coolie immigration), 1889. Volume 2, Despatches British Guiana and Trinidad.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517356,"Emigration (and Coolie immigration), 1889. Volume 3, Offices, companies and crown agents.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517357,"Emigration (and Coolie immigration), 1889. Volume 4, Agents (except crown agents), individuals and surgeons.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517358,"Emigration (Coolie immigration), 1890. Volume 1, Eastern, Australian and miscellaneous colonies.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517359,"Emigration (and Coolie immigration), 1890. Volume 2, Despatches, West Indian colonies (except Trinidad).",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517360,"Emigration (Coolie immigration), 1890. Volume 3, Correspondence, Secretary of State, despatches, Trinidad, offices and companies.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517360,"Emigration (Coolie immigration), 1890. Volume 3, Correspondence, Secretary of State, despatches, Trinidad, offices and companies.",2,The following foliated pages were not captured as they were blank: Folio 41 / 53 / 291 / 293 / 295 / 297 / 299 / 301 / 317 / 319 / 321 / 329 / 337 / 381 / 426 / 439 / 514 / 522 / 533 / 547 / 556 / 590 / 656 / 733.,o,zid,y,,
17517361,"Emigration (and Coolie immigration), 1890. Volume 4, Companies, agents, and individuals.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517362,"Emigration (and Coolie immigration) 1891. Volume 1, Despatches, Eastern, Australian, miscellaneous and British Guiana.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517363,"Emigration (and Coolie immigration), 1891. Volume 2, Despatches, West Indies.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517364,"Emigration (and Coolie immigration), 1891. Volume 3, Offices and individuals.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517364,"Emigration (and Coolie immigration), 1891. Volume 3, Offices and individuals.",2,The following foliated pages were not captured as they were blank: Folio 161 / 182 / 300 / 333 / 426 / 446 / 563 / 611 / 639 / 656 / 666 / 714 / 717,o,zid,y,,
17517365,"Emigration (and Coolie immigration), 1892. Volume 1, Despatches, Eastern, Australian and miscellaneous.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517366,"Emigration (and Coolie immigration), 1892. Volume 2, West Indian colonies.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517367,"Emigration (and Coolie immigration), 1892. Volume 3, Offices and individuals.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517368,"Emigration (and Coolie immigration), 1893. Volume 1, Eastern, Australian and British Guiana despatches.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517370,"Emigration (and Coolie immigration), 1893. Volume 3, Agents, individuals and surgeons.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
17517371,"Emigration (and Coolie immigration), 1894. Volume 1.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,o,zid,y,,
3668927,[Lectures on surgery].,3,Watermarked 1828.,o,wn,y,,
3669045,"Report of the Committee concerning the Hemlock Gum agreeable to the following vote of the Strafford District of the New Hampshire Medical Society : read before the Stafford District of the New Hampshire Medical Society,  Feb'y.11, 1818.",2,"Report, written Jan. 10, 1818 in ink on paper, acquired by Dr. Cushing in 1935; source not specified.",o,wn,y,,
3669062,"Robert Duer's receipt book, 10th of July, 1812 : book 10.",2,"Manuscript, written in brown ink on paper, was purchased by Yale Med in May, 1950 from Whitlock (book seller of New Haven, Conn.). Title from material written inside front cover.",o,wn,y,,
3669062,"Robert Duer's receipt book, 10th of July, 1812 : book 10.",3,"Inside front cover: ""Robert Duer's Book the 10th of July 1812"" ; inside back cover: ""Robert Duer's book 1813.""",o,wn,y,,
3669075,Daybook.,1,"Manuscript, written in black ink on lined paper, was purchased by Yale Med from Everett Hale Whitlock in November, 1943.",o,wn,y,,
3669791,Ḥāshiyat Tahdhīb Jānqarī. -- [17--?].,2,"Islamic binding, paper-covered, with flap.",o,wn,y,,
3669791,Ḥāshiyat Tahdhīb Jānqarī. -- [17--?].,3,Occasional glosses.,o,wn,y,,
3669929,Kifāyat al-ghulām fī iʻrāb al-kalām. -- [15--?].,2,"Islamic binding, paper-covered, with flap.",o,wn,y,,
3669929,Kifāyat al-ghulām fī iʻrāb al-kalām. -- [15--?].,3,With: 1 other title.,o,wn,y,,
3670378,Excerpta ex diariis : mélanges de médecine et de chirurgie.,3,Purchased by Yale Medical Library from Thiebaud (Paris book seller) catalog 85 in 1963.,o,wn,y,,
3670397,[Manuscrits d'un chirurgien russe ou tchèque].,1,"Manuscript, written in ink and bound into seven volumes with decorative full cloth boards, was purchased by Yale Med from Thiébaud (Paris book dealer) in December, 1963. Dealer unable to identify the author; but his extensive descriptive commentary is pasted onto inside of back cover of volume one.",o,wn,y,,
3670491,Sharḥ al-ʻArūḍ al-Andalusī. -- 1728.,2,"Islamic binding, in brown, with flap.",o,wn,y,,
3670491,Sharḥ al-ʻArūḍ al-Andalusī. -- 1728.,4,With: 6 other titles.,o,wn,y,,
3670518,"Receipes for takeing of cemicals, 1850.",4,"The name D. F. [or G.?] Kellogs, Utica, New York, is inscribed within.",o,wn,y,,
3670518,"Receipes for takeing of cemicals, 1850.",5,"Manuscript, written in ink on first five pages of a 32 page booklet (remainder is blank), includes bookplate of Yale University Library dated 1942.",o,wn,y,,
3670618,al-Durr al-manẓūm. -- 1731 or 2.,2,"Islamic binding, in brown, with flap.",o,wn,y,,
3670618,al-Durr al-manẓūm. -- 1731 or 2.,3,With: 6 other titles.,o,wn,y,,
3670642,[Kitāb fī al-farāʾiḍ]. -- 1828 or 9.,1,"Islamic binding, in brown, with flap.",o,wn,y,,
3670642,[Kitāb fī al-farāʾiḍ]. -- 1828 or 9.,4,With: 6 other titles.,o,wn,y,,
3670725,al-ʻArūḍ al-Andalusī. -- [17--].,1,"Islamic binding, in brown, with flap.",o,wn,y,,
3670725,al-ʻArūḍ al-Andalusī. -- [17--].,3,With: 6 other titles.,o,wn,y,,
3670732,"Ye Sette of Odd Volumes : ""Idler"" collection : typescript.",1,Looseleaf.,o,wn,y,,
3670810,"Book of accounts, 1793-1803.",2,"Photocopy by Thomas G. Falco (then assistant historical librarian, Yale medical historical library) at New Haven, Conn., 1974; from original owned by Beekman C. Cannon, Master of Yale's Jonathan Edwards College. Yale med copy is 21 leaves, and 28 cm.",o,wn,y,,
3670810,"Book of accounts, 1793-1803.",3,Each photocopied leaf has 2 pages of text.,o,wn,y,,
235861,Československý jazyk : Doudlebské nářečí / Pelán Bedřich.,1,Holograph (photocopy) signed.,o,dm,y,,
650531,"Compendium musices : theoretico-practicum : das ist, kurtzer Begriff derer nöthingsten Compositions Regeln / abgefasset von Johann Adolph Scheibe ; Ao. 1736.",1,"Copyist's ms. (possibly that of C. Graupner), in ink.",o,dm,y,,
650533,"Compendium musices [microform]: theoretico-practicum : das ist, kurtzer Begriff derer nöthingsten Compositions Regeln / abgefasset von Johann Adolph Scheibe ; Ao. 1736.",1,"Copyist's ms. (possibly that of C. Graupner), in ink.",o,dm,y,,
651110,"[Letters] 1672-1679, [Venice, to Johann Friedrich, Herzog von Hannover] [microform] / Antonio Sartorio.",1,"Sixteen holographs, signed.",o,dm,y,,
954387,John Hill Brinton's notes on cases : 1861.,1,"Manuscript is written in ink and pencil and bound in full cloth; it was purchased by Dr. Harvey Cushing in December, 1938 from Samuel Mayerman (Philadelphia book dealer).",o,dm,y,,
954389,"Chef doeuvre de chirurgie : contenant XIV actes d'examen, tant sur le chapitre singulier, que sur l'anathomie en general, les playes, ulceres, thumeurs, fractures, dislocations, & generalement toutes les maladies appartenantes á la chirurgie / par le Sr. Bonot.",1,"Manuscript, written in ink and bound in full leather, has title page lettered in red and black. It was purchased by the Yale Medical Historical Library from Thiebaud, catalog 81, in May, 1961.",o,dm,y,,
991579,"Elisha Perkins letter and account book, 1788-1816 (inclusive)",2,"The 1st 2 pages of this are written on, but not numbered; then follow 64 pages numbered by hand; the last 11 pages are blank; the last 11 pages are blank; p.23-32 ruled, but otherwise blank; entries are not in order throughout.",o,dm,y,,
991580,"Medical school lecture notes, 1710",1,"Manuscript, written in ink on paper and bound in contemporary cardboard, was purchased by Yale Med from Thiébaud (Paris book dealer) catalog 85 in 1963.",o,dm,y,,
991583,Trattato delle lussationi e fratture : manuscript / di Bernardino Genga da Mondolfo.,3,Binding: limp vellum.,o,dm,y,,
991584,Cours de médecine.,1,"Manuscript, written in ink and bound in vellum, was purchased from Thiébaud catalog 85 in December, 1963.",o,dm,y,,
1222356,Icelandic sagas : manuscript.,2,Binding: Red velvet over boards.,o,dm,y,,
1223086,Mélanges Islandais : manuscript.,2,"Binding: 19th century half leather over marbled paper boards; spine with raised bands, compartments with gilt tooled title and monograms of Comte Riant.",o,dm,y,,
1223088,Icelandic sagas : manuscript.,2,Binding: Red velvet over boards.,o,dm,y,,
1227887,Gad Stanley account book : manuscript.,1,"Pages numbered 61-139. Volume labeled ""Account Book no. 3"" on front paste-down.",o,dm,y,,
1227887,Gad Stanley account book : manuscript.,2,"Ownership signature by Cyrus Stanley, Gad Stanley's son, on front paste-down.",o,dm,y,,
1227926,Biographies of the governors of Iceland from 1300 to 1734 : manuscript.,1,"Binding: Half red morocco leather with marble boards. Spine stamped in gilt: ""Jonas Hitardaleusis, Vitae Praefectorum Islandiae"".",o,dm,y,,
1227926,Biographies of the governors of Iceland from 1300 to 1734 : manuscript.,2,"Binder's stamp on first page: ""Dupré"".",o,dm,y,,
1227935,"S'ensuit le plaid general et coutume, de la cité & balliage de Lausanne ... : manuscript.",4,"Front pastedown inscribed: ""Cons. 6: / 1740"".",o,dm,y,,
1227935,"S'ensuit le plaid general et coutume, de la cité & balliage de Lausanne ... : manuscript.",7,"Binding: Contemporary parchment over boards, with four leather ties.",o,dm,y,,
1230493,L'Art d'instrumenter ou de dresser toutes sortes d'actes publics concernant l'office de notaire selon les loix du Paÿs de Vaud : Copié sur un ouvrage fait en 1715 : manuscript.,3,Binding: 19th century half-vellum with block-printed paper covered boards; all edges speckled in blue and red paint.,o,dm,y,,
1230498,"Le coustumier c'est à diré les loix statuts & coûtumes de la ville et balliage de Lausanne : Contenu aux antiques droits et documents d'icelles reueu de nouveau par les commis tant de la ville et cité de Lausanne, des quatres parroisses de la Vaux, que de la ville d'Avenche, et lieux en dependants approuvé par les nobles citoyens bourgeois et communiers des dits lieux : manuscript.",4,Binding: Contemporary full leather; spine with raised bands and gilt tooled ornaments in each compartment.,o,dm,y,,
1230502,Terrier de Chavvirey le Chatel : manuscript.,2,Binding: Contemporary leather over boards; spine with raised bands and leather lettering piece with gold tooling. Manuscript waste with Latin text and notated music is visible where the back pastedown has been damaged.,o,dm,y,,
1230542,Inventaire du Trésor des chartes : manuscript.,2,"Pagination: volume 1: xxxii, 214 leaves, 24 blank leaves ; volume 2: 218 leaves, 24 blank leaves ; volume 3: 257 leaves, 30 blank leaves ; volume 4: 159 leaves, 33 blank leaves ; volume 5: 225 leaves, 31 blank leaves ; volume 6: 2 unnumbered leaves, 180 leaves, 28 blank leaves.",o,dm,y,,
1230542,Inventaire du Trésor des chartes : manuscript.,3,Volumes are numbered irregularly on spines and title pages. Numbering as follows: Volume 1: spine: VOL I; title page: vol. i. Volume 2: spine: VOL III; title page: vol. vi and vol. iii. Volume 3: spine: VOL IV; title page: vol. iiii. Volume 4: spine: VOL V; title page: vol. v. Volume 5: spine: VOL VI; title page: vol. vi and vol. vii. Volume 6: spine: VOL VII; title page: vol. vii.,o,dm,y,,
1230542,Inventaire du Trésor des chartes : manuscript.,4,"Bindings: Contemporary mottled calf; spines with raised bands and gilt tooled ornaments in the compartments. Each spine includes a compartment lettered in gilt with a variation of ""INVENTAIRE DES CHARTES DU TRESOR""; and a compartment containing a volume number.",o,dm,y,,
1230542,Inventaire du Trésor des chartes : manuscript.,5,"Volume 1, initial blank leaf verso inscribed in a later hand: ""Mr. Hebert à Mouy, Oise"".",o,dm,y,,
1230542,Inventaire du Trésor des chartes : manuscript.,6,"Boxes 1-6 contain volumes 1-6, respectively.",o,dm,y,,
1238723,"Dialogues galans, satiriques, mordans, pour égaier la compagnie, : qui s'endort, ou s'ennui, et pour plaire au grand, au petit, a la personne, qui raisonne comme aiant de l'esprit : manuscript.",2,"Binding: Contemporary vellum over boards. Spine has evidence of a paper label, now lost.",o,dm,y,,
1238761,Semitic tetrapla of Matthiew : manuscript / A. B. Chapman.,3,"Binding: Bound in paper wrappers created from folded shipping packaging; the inside of the cover includes Chapman's address in New Haven, Connecticut, along with cancelled postage stamps. The whole later bound within a library binding.",o,dm,y,,
1239666,Grágás : manuscript.,1,"Binding: 19th century half calf over marbled boards; spine with raised bands, gilt tooled compartments, and two gilt tooled red morocco labels: ""Gragas"" and ""Christin Kettr"".",o,dm,y,,
1239666,Grágás : manuscript.,2,Manuscript note on title page stating that the contents were copied from the Arnamagnæan manuscript collection at the University of Copenhagen.,o,dm,y,,
1290346,Über lateinischen Stil bei Hofr. Sauppe : manuscript.,2,Pages 147-154 are blank.,o,dm,y,,
1290346,Über lateinischen Stil bei Hofr. Sauppe : manuscript.,3,"Binding: Contemporary half leather over mottled paper boards. Spine with gold tooled lettering: ""Sauppe. Über lateinischen Stil"".",o,dm,y,,
1290348,Umschauh : gedichte : manuscript.,1,"Binding: contemporary calf over boards. Spine title: ""Kniep. Gedichte, 2.""",o,dm,y,,
1290348,Umschauh : gedichte : manuscript.,3,"Presentation inscription at the top of first page: ""Presented to the Yale University Library, New Haven, Conn. by the author Karl Kniep, Newark, N.J., March 1913"".",o,dm,y,,
1290402,"Georg Friedrich Meyer notebook containing works relating to geometry, surveying, and sundials : manuscript.",1,"Note on final leaf: ""Found in the ruins of a house torn down in the back part of North Carolina about 30 years since, or about AD 1820"".",o,dm,y,,
1304247,"Einleitung zu den Komoedien des Publius Terentius Afer : Interpretation der Adelphi, Prof. Sauppe, Georgia Augusta : manuscript.",2,"Bookbinder's ticket affixed to the recto of the back free endpaper: ""Buchbinderei A. Oehlandt Berlin Behren Str 56"".",o,dm,y,,
1304248,Lateinisch Grammatik von Professor Hermann Sauppe : manuscript.,1,Binding: quarter calf and marbled paper over boards.,o,dm,y,,
1306931,"Il Nuovo Testamento del nostro signore Giesu Christo : in lingua Italiana Toscana-Romana moderna, traduttione nuova, e chiara ... : manuscript / fatta ... da Mattia Cramero ...",3,Binding: Contemporary half leather over marbled paper boards; spine with raised bands.,o,dm,y,,
1311020,"Dialogorum de Trinitate libri duo : De Iusticia regni Christi, capitula quatuor : manuscript / per Michaelem Serveto, aliàs Reves, ab Aragonia Hispanum. Anno MDXXXII.",2,"Binding: Contemporary full leather binding, with gilt and possibly silver stamp featuring intricate strapwork, a pair of birds, and a central bust of a classical emperor surmounted by the letters ""F I B"" on the front and back boards. The front cover is also stamped with a presentation inscription: ""Ihro Gnaden, dem Wohlgebohrnen Herrn Frantz Carl von Hollenstein &c. des Heil. Röm. Reichs-Rittern der Röm. Kaiserl. Majestät Raht, und wohlverordneten Ober-Kriegs-Commissario im Hertzogtum Schlesien. Meinem gnädigen Herrn. 1735.""",o,dm,y,,
1311024,Collectanea genealogica Suecica : manuscript.,2,"Binding: 19th century full red leather; monogram of le comte Riant surmounted by a crown stamped in gold in the center of the front and back panels; spine with raised bands and gold tooled filets and lettering. Spine title: ""Genealogia Sueciae Regum"".",o,dm,y,,
1311024,Collectanea genealogica Suecica : manuscript.,3,No. 1 of 5 items bound together.,o,dm,y,,
1311027,"Le Visioni di Santa Brigida di Suuetia : Cauate da i libri delle sue diuine reuelationi : manuscript / Opera di una monaca professa dell' istesso ordine per maggior commodità delle sorelle. A Maria Vergine, et alla istessa santa dedicata.",3,"Colophon, leaf 317r.",o,dm,y,,
1311027,"Le Visioni di Santa Brigida di Suuetia : Cauate da i libri delle sue diuine reuelationi : manuscript / Opera di una monaca professa dell' istesso ordine per maggior commodità delle sorelle. A Maria Vergine, et alla istessa santa dedicata.",4,"Binding: Contemporary red leather over wooden boards; front and back covers have blind tooled rules and rolls, with a central figure of a female saint and the letters ""M S B G"" tooled in gold; spine with raised bands and a blind tooled flower in each compartment; front edge originally had two leather straps with brass clasps, and is now lacking one strap and clasp. Later (19th century?) paper spine label with manuscript inscription: ""[illegible] S. Brigid. Cavate dei libri delle sue rivela[tion]. Opera di una monaca della ordine stisso[?] per comodite delle Sorelle 1626"".",o,dm,y,,
1389968,"Africa in Haiti; a study of survivals and adaptations in the New World, by Louis C. Sudler.",1,Typescript.,o,dm,y,,
1490538,A short history of the Old Cambridge Photographic Club. [Microform] By James A. Wells.,1,Typescript (carbon copy).,o,dm,y,,
1496227,"Memoirs of Madam Maintenon, Mrs. of K. Lewis XIVth of France [microform]",1,Ms.,o,dm,y,,
1734437,"A catalogue of books, poems, tracts, and small detached pieces printed at the press at Strawberry-Hill belonging to the late Horace Walpole Earl of Orford manuscript / J. Baker, printer, Great Russel Street, Covent Garden.",1,"Manuscript copy; 'Introduction' neither signed nor dated. Unclear if this is a copy of the printed work, or a copy in Baker's hand.",o,dm,y,,
1736512,French verses in the autograph of Thomas Gray / with translation and a note by Samuel Clegg [18th century].,4,Marbled endpapers.,o,dm,y,,
1736512,French verses in the autograph of Thomas Gray / with translation and a note by Samuel Clegg [18th century].,5,In gilt on spine: Two French Poems. Manuscript of Thomas Gray.,o,dm,y,,
1736512,French verses in the autograph of Thomas Gray / with translation and a note by Samuel Clegg [18th century].,6,Binding: half red morocco over cloth-covered boards. In gilt on front cover: Two French Poems. Manuscript of Thomas Gray.,o,dm,y,,
1736783,"Pedigree showing descent of Lord and Lady Pomfret from King Edward I, circa 1750.",1,"Note, in 19th century hand, pasted on front flyleaf: From Horace Walpole's letters to Sir Hor. Mann, Sept. 1st, 1750, ""I have seen one [a pedigree] infinitely richer and better done, it is for my Lady Pomfret. She and my Lord both descend from King Edward I by his two Queens. The Pedigree is painted in a book; instead of a vulgar genealogical tree, she has devised a pine-apple plant, sprouting out of a basket on which is King Edward's head; on the leaves are all the intermediate arms."" v. 2, p. 222. 1857 ed.",o,dm,y,,
1736783,"Pedigree showing descent of Lord and Lady Pomfret from King Edward I, circa 1750.",2,"Binding: full calf with marble endpapers; elaborately tooled in gilt with the initials ""HP"" tooled on front cover; new spine.",o,dm,y,,
1738457,"A catalogue of the English portraits in the vellum volumes in the Library, 1774, at Strawberry Hill : those marked in the margin D are duplicates, 1774.",1,"Note on title page: ""Phillipps Ms 18494."" Also paper label with Phillipps number on spine.",o,dm,y,,
1738457,"A catalogue of the English portraits in the vellum volumes in the Library, 1774, at Strawberry Hill : those marked in the margin D are duplicates, 1774.",2,"""1115"" in ink on front cover.",o,dm,y,,
1738457,"A catalogue of the English portraits in the vellum volumes in the Library, 1774, at Strawberry Hill : those marked in the margin D are duplicates, 1774.",3,Original blue paper over limp boards.,o,dm,y,,
1738457,"A catalogue of the English portraits in the vellum volumes in the Library, 1774, at Strawberry Hill : those marked in the margin D are duplicates, 1774.",4,"Title written in Horace Walpole's hand on spine: ""A catalogue of portraits in the library.""",o,dm,y,,
1738457,"A catalogue of the English portraits in the vellum volumes in the Library, 1774, at Strawberry Hill : those marked in the margin D are duplicates, 1774.",5,"With a print tipped in before title page: Strawberry Hill : the seat of the Honourable Horace Walpole / Barrow del. ; Russell sculp. [London] : Publish'd as the act directs by Bellamy & Robarts, Novr. 1791.",o,dm,y,,
1738457,"A catalogue of the English portraits in the vellum volumes in the Library, 1774, at Strawberry Hill : those marked in the margin D are duplicates, 1774.",6,"Note on front paste down: ""Bought this M.S. Catalogue (in the handwriting of Horace Walpole) Lot 1115 in the Print Sale of Horace Walpole's Collection sold by Robins at his Rooms, Piazza's Covent Garden 1842. T. Dodd.""",o,dm,y,,
1738914,"Letter books containing copies of letters to and from their agents, chiefly in Constantinople, 1632-1661.",1,Eight autograph letters signed to Sir. Andrew Rickard laid in v. 1.,o,dm,y,,
1738917,"Journal de Madame du Deffand, 1779 July 1-1780 September 10.",2,Final 206 pages blank. Bound in green vellum.,o,dm,y,,
1738917,"Journal de Madame du Deffand, 1779 July 1-1780 September 10.",3,Formerly classed as: 49 2545 II.,o,dm,y,,
1763612,"Recueil de lettres choisies de differentes personnes, 1739-1780 / transcribed by Jean-Francois Wiart.",1,Bound in vellum.,o,dm,y,,
1763612,"Recueil de lettres choisies de differentes personnes, 1739-1780 / transcribed by Jean-Francois Wiart.",3,Formerly classed as: 49 2545 V.,o,dm,y,,
1763617,"Drawings of antiquities, coins, and heraldry, with copies of old records, [1715?]",3,Signed on front pastedown: Tho. Martin de Thetford in agro Norfolcien 1715.,o,dm,y,,
1763617,"Drawings of antiquities, coins, and heraldry, with copies of old records, [1715?]",5,"With the bookplates of Horace Walpole (2nd state) on recto of flyleaf and that of Lord Derby, on the verso of the front flyleaf, with shelf mark 91.D.",o,dm,y,,
1763617,"Drawings of antiquities, coins, and heraldry, with copies of old records, [1715?]",6,Binding: Original panelled calf. In a dark brown leather slipcase.,o,dm,y,,
1763619,"Common-place book, 1780-1783 / Hor. Walpole.",1,"Bound with a manuscript transcription, the title-page of which reads, ""Horace Walpole, Earl of Orford, His manuscript common-place book, containing anecdotes on art, men, women, and manners.1780-83""",o,dm,y,,
1763621,"A commonplace book of verses, stories, characters, letters, etc. etc. : with some particular memoirs of a certain parcel of people, 1740-[1763].",1,Bound in vellum.,o,dm,y,,
1763623,"Poems and other pieces / by Horace Walpole, youngest son of Sir Robert Walpole, Earl of Orford. [Holograph], 1736-1756.",1,216 pages blank.,o,dm,y,,
1763623,"Poems and other pieces / by Horace Walpole, youngest son of Sir Robert Walpole, Earl of Orford. [Holograph], 1736-1756.",2,Bound in vellum.,o,dm,y,,
1763625,"Verses to Miss Lovelace on the death of her brother my Lord Lovelace, 1736.",1,"Transcribed by Horace Walpole with annotations, in his commonplace book of poems, pp. 1-4.",o,dm,y,,
1763627,"Verses in memory of King Henry the Sixth, founder of King's College, Cambridge, 1738 February 2.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 5-8.",o,dm,y,,
1763628,"To John Dodd Esq. at Billingbear on the death of Miss Griffin, 1738.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 9-10.",o,dm,y,,
1763629,"An epistle from Florence to Thomas Ashton Esq., tutor to the earl of Plimouth, 1739-1740.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 11-26.",o,dm,y,,
1763630,"Inscription for the neglected column in the place of St. Mark at Florence, [1740].",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 27-8.",o,dm,y,,
1763633,"To Zelinda, from Florence, [ca. 1740].",1,"Transcribed by Horace Walpole in his commonplace book of poems, pp. 30-2.",o,dm,y,,
1763633,"To Zelinda, from Florence, [ca. 1740].",2,One page blank.,o,dm,y,,
1763635,"Sunday, or, The presence chamber : a town eclogue imitated from part of Virgil's Gallus, [ca. 1740].",1,1 page blank.,o,dm,y,,
1763635,"Sunday, or, The presence chamber : a town eclogue imitated from part of Virgil's Gallus, [ca. 1740].",2,"Transcribed by Horace Walpole with annotations, in his commonplace book of poems, pp. 33-8.",o,dm,y,,
1763635,"Sunday, or, The presence chamber : a town eclogue imitated from part of Virgil's Gallus, [ca. 1740].",3,Horace Walpole's note : This eclogue was wrote ... as a sequel to Lady Mary Wortley's Six.,o,dm,y,,
1763636,"An epitaph : great without titles, good without pretence, 1741.",1,"Transcribed by Horace Walpole in his commonplace book of poems, p. 38.",o,dm,y,,
1763638,"To the post-chaise that carries Lady Mary Wortley Montagu, 1741.",1,"Transcribed by Horace Walpole in his commonplace book of poems, p. 38.",o,dm,y,,
1763641,"An address to Venus : General Churchill speaks, 1739.",2,"Transcribed by Horace Walpole in his commonplace book of poems, p. 39.",o,dm,y,,
1763643,"Spectator see poor Charles at fifty four, [174-?].",1,"Transcribed by Horace Walpole in his commonplace book of poems, p. 39.",o,dm,y,,
1763643,"Spectator see poor Charles at fifty four, [174-?].",2,Annotated by Horace Walpole: I have since learned that these lines were Mallet's and Lady Mary [Wortley Montagu] ... seized them for her own.,o,dm,y,,
1763646,"Some fragments of a journey to Italy, [ca. 1740].",1,1 page blank.,o,dm,y,,
1763647,"Ora : an eclogue imitated from Eraste, the fifth of Fontenelle, 1741.",1,1 page blank.,o,dm,y,,
1763647,"Ora : an eclogue imitated from Eraste, the fifth of Fontenelle, 1741.",2,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 43-50.",o,dm,y,,
1763649,"The praises of a poet's life in imitation of the second epode of Horace, 1742.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 51-4.",o,dm,y,,
1763652,"An advertisement : to be seen alive at the Devil Tavern in Fleet Street just arrived from Lapland, 1742.",2,"Transcribed by Horace Walpole in his commonplace book of poems, p. 55-6.",o,dm,y,,
1763653,"The lessons for the day, 1742.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 55-8.",o,dm,y,,
1763658,"Aedes Walpolianae : a sermon on painting, 1742.",1,"Transcribed by Horace Walpole, with annotations in his commonplace book of poems. pp. 57-68.",o,dm,y,,
1763659,"Thamas Kouli Kan, Schah Nadir : to Henry Clinton earl of Lincoln, 1743.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 67-70.",o,dm,y,,
1763661,"A fairy tale, 1743.",2,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 69-76.",o,dm,y,,
1763663,"The dear witches : an interlude being a parody on some scenes of Macbeth, 1743.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 75-92.",o,dm,y,,
1763667,"Old England, or The Constitutional Journal, 1743 October 22.",1,"Transcribed by Horace Walpole, with annotations, in his commonplace book of poems, pp. 111-8.",o,dm,y,,
1763667,"Old England, or The Constitutional Journal, 1743 October 22.",2,Horace Walpole's copy of the newsprint is pasted on second-to-last page.,o,dm,y,,
